Unnamed: 0.1;Unnamed: 0;article;vehicleClass;amount;points;Case ID;Activity;Resource;lastSent;notificationType;dismissal;expense;time:timestamp;label;relative_timestamp_from_start;relative_timestamp_from_previous_activity;concept:name;case:concept:name;case:label
6063;;;A;41.04903030395508;;GEN1478;Add penalty;;;;;;2010-09-01 01:41:12;regular;385569.25;48239.71666666667;Add penalty;GEN1478;regular
6064;;;A;41.04903030395508;;GEN1478;Payment;;;;;;2010-11-30 15:06:42;regular;385569.25;130405.5;Payment;GEN1478;regular
6065;;;A;51.153564453125;;GEN1479;Create Fine;;;;;;2010-06-08 12:48:08;regular;500448.13333333336;0.0;Create Fine;GEN1479;regular
6066;;;A;51.153564453125;;GEN1479;Send Fine;;;;;;2010-08-31 10:36:14;regular;500448.13333333336;120828.1;Send Fine;GEN1479;regular
6067;;;A;51.153564453125;;GEN1479;Insert Fine Notification;;;;;;2010-09-17 15:50:14;regular;500448.13333333336;24794.0;Insert Fine Notification;GEN1479;regular
6068;;;A;51.153564453125;;GEN1479;Add penalty;;;;;;2010-11-15 07:29:17;regular;500448.13333333336;84459.05;Add penalty;GEN1479;regular
6069;;;A;45.32952880859375;;GEN1480;Create Fine;;;;;;2010-06-24 23:53:08;regular;524153.13333333336;0.0;Create Fine;GEN1480;regular
6070;;;A;45.32952880859375;;GEN1480;Send Fine;;;;;;2010-09-18 22:57:38;regular;524153.13333333336;123784.5;Send Fine;GEN1480;regular
6071;;;A;45.32952880859375;;GEN1480;Insert Fine Notification;;;;;;2010-10-07 05:27:13;regular;524153.13333333336;26309.58333333333;Insert Fine Notification;GEN1480;regular
6072;;;A;45.32952880859375;;GEN1480;Add penalty;;;;;;2010-12-04 17:14:48;regular;524153.13333333336;84227.58333333333;Add penalty;GEN1480;regular
6073;;;A;37.56146240234375;;GEN1481;Create Fine;;;;;;2011-07-18 18:44:53;regular;1084004.8833333333;0.0;Create Fine;GEN1481;regular
6074;;;A;37.56146240234375;;GEN1481;Payment;;;;;;2011-07-31 11:09:29;regular;1084004.8833333333;18264.6;Payment;GEN1481;regular
6075;;;A;34.38695526123047;;GEN1482;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN1482;regular
6076;;;A;34.38695526123047;;GEN1482;Payment;;;;;;2011-08-08 14:54:54;regular;1099668.6333333333;14346.266666666666;Payment;GEN1482;regular
6077;;;A;35.653018951416016;;GEN1483;Create Fine;;;;;;2011-08-06 06:57:53;regular;1110657.8833333333;0.0;Create Fine;GEN1483;regular
6078;;;A;35.653018951416016;;GEN1483;Payment;;;;;;2011-08-17 07:40:46;regular;1110657.8833333333;15882.883333333331;Payment;GEN1483;regular
6079;;;A;35.016876220703125;;GEN1484;Create Fine;;;;;;2011-07-29 14:52:28;regular;1099612.4666666666;0.0;Create Fine;GEN1484;regular
6080;;;A;35.016876220703125;;GEN1484;Payment;;;;;;2011-08-08 06:04:14;regular;1099612.4666666666;13871.766666666666;Payment;GEN1484;regular
6081;;;A;44.59268951416016;;GEN1485;Create Fine;;;;;;2010-05-12 21:58:00;regular;462118.0;0.0;Create Fine;GEN1485;regular
6082;;;A;44.59268951416016;;GEN1485;Send Fine;;;;;;2010-08-04 06:24:57;regular;462118.0;120026.95;Send Fine;GEN1485;regular
6083;;;A;44.59268951416016;;GEN1485;Insert Fine Notification;;;;;;2010-08-22 13:15:07;regular;462118.0;26330.166666666668;Insert Fine Notification;GEN1485;regular
6084;;;A;44.59268951416016;;GEN1485;Add penalty;;;;;;2010-10-20 04:49:09;regular;462118.0;84454.03333333334;Add penalty;GEN1485;regular
6085;;;A;46.10006332397461;;GEN1486;Create Fine;;;;;;2010-08-15 21:09:00;regular;598869.0;0.0;Create Fine;GEN1486;regular
6086;;;A;46.10006332397461;;GEN1486;Send Fine;;;;;;2010-11-10 11:42:07;regular;598869.0;124713.11666666668;Send Fine;GEN1486;regular
6087;;;A;46.10006332397461;;GEN1486;Insert Fine Notification;;;;;;2010-11-28 05:58:50;regular;598869.0;25576.716666666667;Insert Fine Notification;GEN1486;regular
6088;;;A;46.10006332397461;;GEN1486;Add penalty;;;;;;2011-01-25 10:56:53;regular;598869.0;83818.05;Add penalty;GEN1486;regular
6089;;;A;44.34075927734375;;GEN1487;Create Fine;;;;;;2010-11-08 04:34:53;regular;720274.8833333333;0.0;Create Fine;GEN1487;regular
6090;;;A;44.34075927734375;;GEN1487;Send Fine;;;;;;2011-02-06 07:20:29;regular;720274.8833333333;129765.6;Send Fine;GEN1487;regular
6091;;;A;44.34075927734375;;GEN1487;Insert Fine Notification;;;;;;2011-02-23 15:12:09;regular;720274.8833333333;24951.666666666668;Insert Fine Notification;GEN1487;regular
6092;;;A;44.34075927734375;;GEN1487;Add penalty;;;;;;2011-04-23 04:45:53;regular;720274.8833333333;84333.73333333334;Add penalty;GEN1487;regular
6093;;;A;36.1833381652832;;GEN1488;Create Fine;;;;;;2011-08-06 11:44:23;regular;1110944.3833333333;0.0;Create Fine;GEN1488;regular
6094;;;A;36.1833381652832;;GEN1488;Payment;;;;;;2011-08-17 06:50:45;regular;1110944.3833333333;15546.366666666669;Payment;GEN1488;regular
6095;;;A;34.4486083984375;;GEN1489;Create Fine;;;;;;2011-07-28 22:22:08;regular;1098622.1333333333;0.0;Create Fine;GEN1489;regular
6096;;;A;34.4486083984375;;GEN1489;Payment;;;;;;2011-08-07 11:26:39;regular;1098622.1333333333;13744.516666666666;Payment;GEN1489;regular
6097;;;A;45.37227630615234;;GEN1490;Create Fine;;;;;;2010-05-02 08:57:23;regular;446937.38333333336;0.0;Create Fine;GEN1490;regular
6098;;;A;45.37227630615234;;GEN1490;Send Fine;;;;;;2010-07-24 00:30:34;regular;446937.38333333336;119013.18333333332;Send Fine;GEN1490;regular
6099;;;A;45.37227630615234;;GEN1490;Insert Fine Notification;;;;;;2010-08-11 00:01:02;regular;446937.38333333336;25890.466666666667;Insert Fine Notification;GEN1490;regular
6100;;;A;45.37227630615234;;GEN1490;Add penalty;;;;;;2010-10-08 02:49:35;regular;446937.38333333336;83688.55;Add penalty;GEN1490;regular
6101;;;A;35.26665496826172;;GEN1491;Create Fine;;;;;;2011-08-03 22:56:53;regular;1107296.8833333333;0.0;Create Fine;GEN1491;regular
6102;;;A;35.26665496826172;;GEN1491;Payment;;;;;;2011-08-14 10:46:17;regular;1107296.8833333333;15109.4;Payment;GEN1491;regular
6103;;;A;36.37089538574219;;GEN1492;Create Fine;;;;;;2011-08-03 11:56:23;regular;1106636.3833333333;0.0;Create Fine;GEN1492;regular
6104;;;A;36.37089538574219;;GEN1492;Payment;;;;;;2011-08-14 14:14:23;regular;1106636.3833333333;15978.0;Payment;GEN1492;regular
6105;;;A;34.69962692260742;;GEN1493;Create Fine;;;;;;2011-07-29 15:49:38;regular;1099669.6333333333;0.0;Create Fine;GEN1493;regular
6106;;;A;34.69962692260742;;GEN1493;Payment;;;;;;2011-08-08 22:20:44;regular;1099669.6333333333;14791.1;Payment;GEN1493;regular
6107;;;A;34.49232482910156;;GEN1494;Create Fine;;;;;;2011-07-29 15:13:38;regular;1099633.6333333333;0.0;Create Fine;GEN1494;regular
6108;;;A;34.49232482910156;;GEN1494;Payment;;;;;;2011-08-08 06:43:40;regular;1099633.6333333333;13890.033333333333;Payment;GEN1494;regular
6109;;;A;39.327781677246094;;GEN1495;Create Fine;;;;;;2011-06-15 11:53:08;regular;1036073.1333333332;0.0;Create Fine;GEN1495;regular
6110;;;A;39.327781677246094;;GEN1495;Payment;;;;;;2011-06-28 06:41:30;regular;1036073.1333333332;18408.366666666665;Payment;GEN1495;regular
6111;;;A;44.98720169067383;;GEN1496;Create Fine;;;;;;2010-05-08 23:41:53;regular;456461.88333333336;0.0;Create Fine;GEN1496;regular
6112;;;A;44.98720169067383;;GEN1496;Send Fine;;;;;;2010-07-31 02:13:09;regular;456461.88333333336;119671.26666666666;Send Fine;GEN1496;regular
6113;;;A;44.98720169067383;;GEN1496;Insert Fine Notification;;;;;;2010-08-18 07:03:04;regular;456461.88333333336;26209.916666666668;Insert Fine Notification;GEN1496;regular
6114;;;A;44.98720169067383;;GEN1496;Add penalty;;;;;;2010-10-15 19:56:54;regular;456461.88333333336;84293.83333333333;Add penalty;GEN1496;regular
6115;;;A;34.43206024169922;;GEN1497;Create Fine;;;;;;2011-07-29 07:38:08;regular;1099178.1333333333;0.0;Create Fine;GEN1497;regular
6116;;;A;34.43206024169922;;GEN1497;Payment;;;;;;2011-08-07 21:31:55;regular;1099178.1333333333;13793.783333333333;Payment;GEN1497;regular
6117;;;A;47.4238166809082;;GEN1498;Create Fine;;;;;;2011-10-08 03:11:38;regular;1201151.6333333333;0.0;Create Fine;GEN1498;regular
6118;;;A;47.4238166809082;;GEN1498;Send Fine;;;;;;2012-01-15 11:20:35;regular;1201151.6333333333;143048.95;Send Fine;GEN1498;regular
6119;;;A;47.4238166809082;;GEN1498;Insert Fine Notification;;;;;;2012-01-31 20:57:47;regular;1201151.6333333333;23617.2;Insert Fine Notification;GEN1498;regular
6120;;;A;47.4238166809082;;GEN1498;Add penalty;;;;;;2012-03-29 16:50:57;regular;1201151.6333333333;83273.16666666667;Add penalty;GEN1498;regular
6121;;;A;47.4238166809082;;GEN1498;Payment;;;;;;2013-03-15 09:54:33;regular;1201151.6333333333;505023.6;Payment;GEN1498;regular
6122;;;A;38.26506423950195;;GEN1499;Create Fine;;;;;;2011-04-05 04:27:38;regular;933387.6333333332;0.0;Create Fine;GEN1499;regular
6123;;;A;38.26506423950195;;GEN1499;Payment;;;;;;2011-04-28 07:51:09;regular;933387.6333333332;33323.51666666667;Payment;GEN1499;regular
6124;;;A;34.93988800048828;;GEN1500;Create Fine;;;;;;2011-08-05 09:35:38;regular;1109375.6333333333;0.0;Create Fine;GEN1500;regular
6125;;;A;34.93988800048828;;GEN1500;Payment;;;;;;2011-08-16 02:51:41;regular;1109375.6333333333;15436.05;Payment;GEN1500;regular
6126;;;A;45.66704177856445;;GEN1501;Create Fine;;;;;;2010-05-09 17:04:23;regular;457504.38333333336;0.0;Create Fine;GEN1501;regular
6127;;;A;45.66704177856445;;GEN1501;Send Fine;;;;;;2010-07-28 14:00:18;regular;457504.38333333336;115015.91666666669;Send Fine;GEN1501;regular
6128;;;A;45.66704177856445;;GEN1501;Insert Fine Notification;;;;;;2010-08-16 01:49:13;regular;457504.38333333336;26628.916666666668;Insert Fine Notification;GEN1501;regular
6129;;;A;45.66704177856445;;GEN1501;Add penalty;;;;;;2010-10-13 13:52:14;regular;457504.38333333336;84243.01666666666;Add penalty;GEN1501;regular
6130;;;A;44.39546203613281;;GEN1502;Create Fine;;;;;;2010-05-03 02:16:23;regular;447976.38333333336;0.0;Create Fine;GEN1502;regular
6131;;;A;44.39546203613281;;GEN1502;Send Fine;;;;;;2010-07-25 13:08:28;regular;447976.38333333336;120172.08333333331;Send Fine;GEN1502;regular
6132;;;A;44.39546203613281;;GEN1502;Insert Fine Notification;;;;;;2010-08-12 12:30:02;regular;447976.38333333336;25881.566666666666;Insert Fine Notification;GEN1502;regular
6133;;;A;44.39546203613281;;GEN1502;Add penalty;;;;;;2010-10-10 04:11:39;regular;447976.38333333336;84461.61666666667;Add penalty;GEN1502;regular
6134;;;A;42.80390930175781;;GEN1503;Create Fine;;;;;;2009-10-20 18:25:15;regular;168145.25;0.0;Create Fine;GEN1503;regular
6135;;;A;42.80390930175781;;GEN1503;Send Fine;;;;;;2009-12-16 09:47:23;regular;168145.25;81562.13333333333;Send Fine;GEN1503;regular
6136;;;A;42.80390930175781;;GEN1503;Payment;;;;;;2010-01-23 08:51:29;regular;168145.25;54664.1;Payment;GEN1503;regular
6137;;;A;48.39019775390625;;GEN1504;Create Fine;;;;;;2010-05-19 16:32:08;regular;471872.13333333336;0.0;Create Fine;GEN1504;regular
6138;;;A;48.39019775390625;;GEN1504;Send Fine;;;;;;2010-08-12 08:41:20;regular;471872.13333333336;121929.2;Send Fine;GEN1504;regular
6139;;;A;48.39019775390625;;GEN1504;Insert Fine Notification;;;;;;2010-08-30 15:53:18;regular;471872.13333333336;26351.966666666667;Insert Fine Notification;GEN1504;regular
6140;;;A;48.39019775390625;;GEN1504;Add penalty;;;;;;2010-10-29 22:19:03;regular;471872.13333333336;86785.75;Add penalty;GEN1504;regular
6141;;;A;45.12657928466797;;GEN1505;Create Fine;;;;;;2010-04-15 14:54:08;regular;422814.13333333336;0.0;Create Fine;GEN1505;regular
6142;;;A;45.12657928466797;;GEN1505;Send Fine;;;;;;2010-07-07 22:40:35;regular;422814.13333333336;119986.45;Send Fine;GEN1505;regular
6143;;;A;45.12657928466797;;GEN1505;Insert Fine Notification;;;;;;2010-07-26 12:17:44;regular;422814.13333333336;26737.15;Insert Fine Notification;GEN1505;regular
6144;;;A;45.12657928466797;;GEN1505;Add penalty;;;;;;2010-09-22 17:49:20;regular;422814.13333333336;83851.6;Add penalty;GEN1505;regular
6145;;;A;35.025272369384766;;GEN1506;Create Fine;;;;;;2011-08-03 16:13:08;regular;1106893.1333333333;0.0;Create Fine;GEN1506;regular
6146;;;A;35.025272369384766;;GEN1506;Payment;;;;;;2011-08-14 09:11:02;regular;1106893.1333333333;15417.9;Payment;GEN1506;regular
6147;;;A;34.38057327270508;;GEN1507;Create Fine;;;;;;2011-07-28 11:33:53;regular;1097973.8833333333;0.0;Create Fine;GEN1507;regular
6148;;;A;34.38057327270508;;GEN1507;Payment;;;;;;2011-08-07 18:33:00;regular;1097973.8833333333;14819.116666666669;Payment;GEN1507;regular
6149;;;A;34.365264892578125;;GEN1508;Create Fine;;;;;;2011-07-28 14:09:15;regular;1098129.25;0.0;Create Fine;GEN1508;regular
6150;;;A;34.365264892578125;;GEN1508;Payment;;;;;;2011-08-08 01:17:06;regular;1098129.25;15067.85;Payment;GEN1508;regular
6151;;;A;45.01844024658203;;GEN1509;Create Fine;;;;;;2010-05-17 16:16:23;regular;468976.38333333336;0.0;Create Fine;GEN1509;regular
6152;;;A;45.01844024658203;;GEN1509;Send Fine;;;;;;2010-08-07 17:55:29;regular;468976.38333333336;118179.1;Send Fine;GEN1509;regular
6153;;;A;45.01844024658203;;GEN1509;Insert Fine Notification;;;;;;2010-08-25 23:08:05;regular;468976.38333333336;26232.6;Insert Fine Notification;GEN1509;regular
6154;;;A;45.01844024658203;;GEN1509;Add penalty;;;;;;2010-10-22 18:44:41;regular;468976.38333333336;83256.6;Add penalty;GEN1509;regular
6155;;;A;35.204830169677734;;GEN1510;Create Fine;;;;;;2011-07-29 11:37:08;regular;1099417.1333333333;0.0;Create Fine;GEN1510;regular
6156;;;A;35.204830169677734;;GEN1510;Payment;;;;;;2011-08-08 09:17:19;regular;1099417.1333333333;14260.183333333332;Payment;GEN1510;regular
6157;;;A;47.82826614379883;;GEN1511;Create Fine;;;;;;2010-05-14 14:47:15;regular;464567.25;0.0;Create Fine;GEN1511;regular
6158;;;A;47.82826614379883;;GEN1511;Send Fine;;;;;;2010-08-05 01:46:15;regular;464567.25;118739.0;Send Fine;GEN1511;regular
6159;;;A;47.82826614379883;;GEN1511;Insert Fine Notification;;;;;;2010-08-23 03:42:54;regular;464567.25;26036.65;Insert Fine Notification;GEN1511;regular
6160;;;A;47.82826614379883;;GEN1511;Add penalty;;;;;;2010-10-20 11:17:54;regular;464567.25;83975.0;Add penalty;GEN1511;regular
6161;;;A;44.92644882202149;;GEN1512;Create Fine;;;;;;2010-05-14 08:53:23;regular;464213.38333333336;0.0;Create Fine;GEN1512;regular
6162;;;A;44.92644882202149;;GEN1512;Send Fine;;;;;;2010-08-02 19:08:54;regular;464213.38333333336;115815.51666666666;Send Fine;GEN1512;regular
6163;;;A;44.92644882202149;;GEN1512;Insert Fine Notification;;;;;;2010-08-21 20:26:07;regular;464213.38333333336;27437.216666666667;Insert Fine Notification;GEN1512;regular
6164;;;A;44.92644882202149;;GEN1512;Add penalty;;;;;;2010-10-19 06:11:33;regular;464213.38333333336;84105.43333333333;Add penalty;GEN1512;regular
6165;;;A;35.94169235229492;;GEN1513;Create Fine;;;;;;2011-07-29 15:39:09;regular;1099659.15;0.0;Create Fine;GEN1513;regular
6166;;;A;35.94169235229492;;GEN1513;Payment;;;;;;2011-08-08 08:12:28;regular;1099659.15;13953.316666666668;Payment;GEN1513;regular
6167;;;A;37.73690414428711;;GEN1514;Create Fine;;;;;;2011-06-17 06:23:53;regular;1038623.8833333332;0.0;Create Fine;GEN1514;regular
6168;;;A;37.73690414428711;;GEN1514;Payment;;;;;;2011-07-02 21:28:36;regular;1038623.8833333332;22504.716666666667;Payment;GEN1514;regular
6169;;;A;43.5107536315918;;GEN1515;Create Fine;;;;;;2009-12-03 00:11:30;regular;230411.5;0.0;Create Fine;GEN1515;regular
6170;;;A;43.5107536315918;;GEN1515;Send Fine;;;;;;2010-02-05 08:13:41;regular;230411.5;92642.18333333332;Send Fine;GEN1515;regular
6171;;;A;43.5107536315918;;GEN1515;Payment;;;;;;2010-03-10 13:15:26;regular;230411.5;47821.75;Payment;GEN1515;regular
6172;;;A;39.53217697143555;;GEN1516;Create Fine;;;;;;2010-05-24 10:23:53;regular;478703.88333333336;0.0;Create Fine;GEN1516;regular
6173;;;A;39.53217697143555;;GEN1516;Send Fine;;;;;;2010-07-10 00:03:26;regular;478703.88333333336;67059.55;Send Fine;GEN1516;regular
6174;;;A;39.53217697143555;;GEN1516;Payment;;;;;;2010-08-18 06:40:35;regular;478703.88333333336;56557.15;Payment;GEN1516;regular
6175;;;A;45.672760009765625;;GEN1517;Create Fine;;;;;;2010-05-22 05:27:45;regular;475527.75;0.0;Create Fine;GEN1517;regular
6176;;;A;45.672760009765625;;GEN1517;Send Fine;;;;;;2010-08-13 21:35:45;regular;475527.75;120488.0;Send Fine;GEN1517;regular
6177;;;A;45.672760009765625;;GEN1517;Insert Fine Notification;;;;;;2010-09-01 09:12:13;regular;475527.75;26616.466666666667;Insert Fine Notification;GEN1517;regular
6178;;;A;45.672760009765625;;GEN1517;Add penalty;;;;;;2010-10-29 20:05:09;regular;475527.75;84172.93333333333;Add penalty;GEN1517;regular
6179;;;A;44.82236099243164;;GEN1518;Create Fine;;;;;;2010-06-05 21:53:53;regular;496673.88333333336;0.0;Create Fine;GEN1518;regular
6180;;;A;44.82236099243164;;GEN1518;Send Fine;;;;;;2010-09-01 05:43:49;regular;496673.88333333336;125749.93333333332;Send Fine;GEN1518;regular
6181;;;A;44.82236099243164;;GEN1518;Insert Fine Notification;;;;;;2010-09-15 16:37:13;regular;496673.88333333336;20813.4;Insert Fine Notification;GEN1518;regular
6182;;;A;44.82236099243164;;GEN1518;Add penalty;;;;;;2010-11-05 14:35:24;regular;496673.88333333336;73318.18333333333;Add penalty;GEN1518;regular
6183;;;A;44.82236099243164;;GEN1518;Payment;;;;;;2010-12-08 14:31:25;regular;496673.88333333336;47516.01666666667;Payment;GEN1518;regular
6184;;;A;44.82236099243164;;GEN1518;Payment;;;;;;2011-03-02 22:44:39;regular;496673.88333333336;121453.23333333334;Payment;GEN1518;regular
6185;;;A;38.04755401611328;;GEN1519;Create Fine;;;;;;2011-08-02 00:15:53;regular;1104495.8833333333;0.0;Create Fine;GEN1519;regular
6186;;;A;38.04755401611328;;GEN1519;Payment;;;;;;2011-08-13 03:36:52;regular;1104495.8833333333;16040.983333333334;Payment;GEN1519;regular
6187;;;A;34.4277458190918;;GEN1520;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN1520;regular
6188;;;A;34.4277458190918;;GEN1520;Payment;;;;;;2011-08-08 05:29:18;regular;1099668.6333333333;13780.666666666666;Payment;GEN1520;regular
6189;;;A;46.14143371582031;;GEN1521;Create Fine;;;;;;2010-04-30 22:42:38;regular;444882.63333333336;0.0;Create Fine;GEN1521;regular
6190;;;A;46.14143371582031;;GEN1521;Send Fine;;;;;;2010-07-22 15:50:56;regular;444882.63333333336;119108.3;Send Fine;GEN1521;regular
6191;;;A;46.14143371582031;;GEN1521;Insert Fine Notification;;;;;;2010-08-09 19:34:49;regular;444882.63333333336;26143.88333333333;Insert Fine Notification;GEN1521;regular
6192;;;A;46.14143371582031;;GEN1521;Add penalty;;;;;;2010-10-06 18:51:51;regular;444882.63333333336;83477.03333333334;Add penalty;GEN1521;regular
6193;;;A;44.99678039550781;;GEN1522;Create Fine;;;;;;2010-05-19 07:36:08;regular;471336.13333333336;0.0;Create Fine;GEN1522;regular
6194;;;A;44.99678039550781;;GEN1522;Send Fine;;;;;;2010-08-06 15:07:13;regular;471336.13333333336;114211.08333333331;Send Fine;GEN1522;regular
6195;;;A;44.99678039550781;;GEN1522;Insert Fine Notification;;;;;;2010-08-25 06:57:31;regular;471336.13333333336;26870.3;Insert Fine Notification;GEN1522;regular
6196;;;A;44.99678039550781;;GEN1522;Add penalty;;;;;;2010-10-22 08:55:05;regular;471336.13333333336;83637.56666666667;Add penalty;GEN1522;regular
6197;;;A;34.96864700317383;;GEN1523;Create Fine;;;;;;2011-07-29 11:59:08;regular;1099439.1333333333;0.0;Create Fine;GEN1523;regular
6198;;;A;34.96864700317383;;GEN1523;Payment;;;;;;2011-08-08 21:42:00;regular;1099439.1333333333;14982.866666666669;Payment;GEN1523;regular
6199;;;A;34.80889129638672;;GEN1524;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN1524;regular
6200;;;A;34.80889129638672;;GEN1524;Payment;;;;;;2011-08-08 06:16:15;regular;1099668.6333333333;13827.616666666669;Payment;GEN1524;regular
6201;;;A;44.64083862304688;;GEN1525;Create Fine;;;;;;2010-05-06 23:51:53;regular;453591.88333333336;0.0;Create Fine;GEN1525;regular
6202;;;A;44.64083862304688;;GEN1525;Send Fine;;;;;;2010-07-28 21:45:25;regular;453591.88333333336;119393.53333333334;Send Fine;GEN1525;regular
6203;;;A;44.64083862304688;;GEN1525;Insert Fine Notification;;;;;;2010-08-16 06:57:53;regular;453591.88333333336;26472.466666666667;Insert Fine Notification;GEN1525;regular
6204;;;A;44.64083862304688;;GEN1525;Add penalty;;;;;;2010-10-13 21:39:28;regular;453591.88333333336;84401.58333333333;Add penalty;GEN1525;regular
6205;;;A;43.83958053588867;;GEN1526;Create Fine;;;;;;2011-12-14 17:26:23;regular;1298486.3833333333;0.0;Create Fine;GEN1526;regular
6206;;;A;43.83958053588867;;GEN1526;Send Fine;;;;;;2012-03-26 12:45:15;regular;1298486.3833333333;148038.86666666667;Send Fine;GEN1526;regular
6207;;;A;43.83958053588867;;GEN1526;Insert Fine Notification;;;;;;2012-04-10 16:28:10;regular;1298486.3833333333;21822.916666666668;Insert Fine Notification;GEN1526;regular
6208;;;A;43.83958053588867;;GEN1526;Add penalty;;;;;;2012-06-08 04:38:49;regular;1298486.3833333333;84250.65;Add penalty;GEN1526;regular
